,jobid,machine,date,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
33,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078763,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
34,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078767,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
35,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078771,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
36,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078776,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
37,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078780,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
38,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078785,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
39,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078789,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
40,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078794,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
41,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078798,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
42,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078803,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
43,cc4k6pr9k0hjph7mmrd0,ibmq_jakarta,2022-08-26 23:54:04.078807,rescaling,1,True,False,0.3,2.0,"{'0x0': 406, '0x1': 296, '0x2': 152, '0x3': 184, '0x4': 265, '0x5': 356, '0x6': 183, '0x7': 158}","{'0x0': 0.18894457060461842, '0x1': 0.12577833422563833, '0x2': 0.07921457434551074, '0x3': 0.10790365706831455, '0x4': 0.114198434780743, '0x5': 0.17756667167249793, '0x6': 0.11112351544513818, '0x7': 0.09527024185753874}"
